"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Ppm1j",503.319286465965,-1.1371807871836,0.345527436701592,-3.29114468604616,0.000997805786011333,0.556659394886064
"Armcx6",83.6649661316028,-1.24913748085837,0.380200554793543,-3.28546990557832,0.00101812417903258,0.556659394886064
"Kifc2",394.547490850785,-0.900637730391463,0.277630769251581,-3.24401266048192,0.00117858507536492,0.622170997198677
"Slit1",51.6184353271353,1.34282846200756,0.415956177396294,3.22829311109907,0.00124531302000481,0.622258253185257
"Ap3b2",456.03211454475,-1.14597994416517,0.356583483614975,-3.21377740928278,0.00131001184918809,0.622258253185257
"Neo1",4369.31488922881,-0.654624441801462,0.204268497355154,-3.2047253995475,0.0013519139175431,0.622258253185257
"Ago1",5055.47726857751,-0.245936208814624,0.0770795551139174,-3.19068018038181,0.00141938305364278,0.622258253185257
"Usp51",66.5424868047327,-1.22538387912273,0.38572742412722,-3.17681295773924,0.00148903035772423,0.622258253185257
"Lppr2",118.017704951563,-1.27551428402272,0.401716608688969,-3.17515944432931,0.00149754189994227,0.622258253185257
"Chrd",80.8520385512395,-1.51365846161411,0.477762040295127,-3.16822671947541,0.00153371864457718,0.622258253185257
"Phf21a",1381.19372226565,-0.57774106229755,0.182996220981818,-3.15712018094052,0.00159335661819602,0.622258253185257
"Gli2",3317.48813526533,-0.419198133788665,0.133235905436238,-3.14628502291583,0.00165358774036865,0.622258253185257
"Lppr1",50.5378075543013,-4.18298822808755,1.33588784738301,-3.13124206967073,0.00174068616046413,0.622258253185257
"Zfp141",2791.14405391182,-0.413879638817881,0.132392466378021,-3.12615702494829,0.00177106957214585,0.622258253185257
"Them4",276.272440539203,0.938778479354398,0.301128039087824,3.11753924409743,0.00182367665216611,0.622258253185257
"Pcsk9",64.4143402605315,-2.31420000688918,0.743441090751795,-3.11282230115767,0.00185307555280005,0.622258253185257
"9130008F23Rik",17.9306212911923,1.73065173132051,0.557481150708651,3.10441299965132,0.00190656990170908,0.622258253185257
"Capn10",1064.43593364086,0.46724413186896,0.150572857150212,3.10310995429167,0.00191498477687981,0.622258253185257
"Ulbp1",203.117864624017,-1.04941950567684,0.338236901456128,-3.10261683795893,0.00191817813550187,0.622258253185257
"Prss42",346.733475489824,1.13482468152193,0.366185170706596,3.0990459808412,0.00194144886775972,0.622258253185257
"Apod",295.564977291324,-1.7363954415227,0.560563872283854,-3.09758713926436,0.00195103027635355,0.622258253185257
"Tubb4a",107.705838395047,-0.797299149199996,0.257928219911544,-3.09116679622504,0.00199371605424676,0.622258253185257
"Clip3",647.682845440229,-0.86155585110779,0.278825807352592,-3.0899429980608,0.00200194912404266,0.622258253185257
"Snx7",87.1476428800502,0.809360530014497,0.262578351970243,3.08235817591778,0.00205367565394252,0.622258253185257
"C1qtnf6",629.609860328504,0.631564360275714,0.205081787505105,3.0795731203581,0.00207297478035457,0.622258253185257
"Kcnn1",139.530397481177,-1.17369252909423,0.383158172417995,-3.06320630377635,0.00218979037485295,0.626479665183604
"Tuba1c",8051.89774936805,0.389203941807782,0.12753060283136,3.05184742459382,0.00227437675727364,0.626479665183604
"Hcfc2",360.778347195107,0.695666855923542,0.228016703179305,3.05094690969412,0.00228120907050321,0.626479665183604
"Ap4b1",904.094069117212,0.611261680868609,0.200720326016405,3.04534021541322,0.00232417238018171,0.626479665183604
"Thpo",112.484417213913,-1.13234581689885,0.372093739645698,-3.04317352390034,0.00234097301974513,0.626479665183604
"Cgnl1",587.182021968982,-1.90784128765492,0.627419245726399,-3.04077584589569,0.00235969431542934,0.626479665183604
"Cpne2",230.150727518972,1.61811084897565,0.533140510703748,3.03505514304238,0.00240491712272682,0.626479665183604
"Gnb1l",458.315465016866,0.524873925302265,0.173004978943923,3.03386601071403,0.00241441637244971,0.626479665183604
"Cish",204.737872099284,0.666658415128194,0.220228620777665,3.02711978476779,0.00246896099195855,0.629955397098223
"Cyp51",3291.4568561828,-0.544222693023208,0.180209514733717,-3.01994427889875,0.00252821193420274,0.634498303290324
"Hpca",140.140609651056,0.91049623984869,0.303457192216172,3.00041080983866,0.00269615701239787,0.656393611409433
"Kifc5b",1417.12554827073,0.431058303773843,0.143948987977184,2.99452125250207,0.00274875905766383,0.656393611409433
"Pmel",525.152778161196,-1.19875923693271,0.400396039427051,-2.99393380276208,0.00275405690307486,0.656393611409433
"Egln3",654.868081826606,-0.708891168708003,0.237062911674854,-2.9903082000456,0.00278696092113222,0.656393611409433
"Tubb2a",3372.60830487684,0.912574895626465,0.306682402236529,2.9756350184144,0.0029238261096574,0.659468136500459
"Eif4e1b",59.9715389631312,1.55404060379868,0.522292531513365,2.97542183744382,0.00292585901379754,0.659468136500459
"Pde9a",307.938193174698,-1.38773629673254,0.467565855855378,-2.96800178916782,0.00299742585848884,0.659468136500459
"Ptprtos",340.835822146348,1.38167079311574,0.465609145620328,2.9674477104073,0.00300283354027462,0.659468136500459
"Prune",3647.17934695153,-0.449543144319908,0.151680055179616,-2.96375910324907,0.00303906093108304,0.659468136500459
"Gsto1",5899.14540679941,1.5660403294166,0.528746396987931,2.9617985830972,0.00305847786867415,0.659468136500459
"Camk1d",1361.21285658568,-0.615457901618213,0.208260782948696,-2.95522706149544,0.0031243901126603,0.659718399177971
"Fbxo15",10082.022396707,0.429478716356052,0.145453109968666,2.95269531499581,0.00315012717376661,0.659718399177971
"R3hdm1",5010.40053894685,-0.421133884752923,0.142936523040817,-2.94630004839745,0.00321600269260565,0.659718399177971
"Ffar3",255.252431040187,1.94195042809004,0.660610205799151,2.93963128489792,0.00328603026985287,0.659718399177971
"Ttyh1",559.856760939243,-0.725071038378168,0.247220849629438,-2.93288789948334,0.00335825122610418,0.659718399177971
"Etfa",4361.83735377918,0.531146195870841,0.181117147710558,2.93261131033082,0.00336124409298271,0.659718399177971
"Usp8",4854.32602552103,-0.320888697806223,0.10973775107748,-2.92414137027158,0.00345407837657215,0.659718399177971
"Cfap43",102.289041764038,1.57742552821266,0.53951709698118,2.92377301301295,0.00345816818912952,0.659718399177971
"Scamp5",3011.29485018966,-0.480610440666306,0.164744131400026,-2.9173144838726,0.00353059602683589,0.659718399177971
"Cabp1",514.018137206993,-1.03468137027269,0.354734523068555,-2.91677663995712,0.00353668938730598,0.659718399177971
"Mnd1",610.608112785221,-1.0736756479544,0.368479467682433,-2.91380047498257,0.0035705803556273,0.659718399177971
"Mprip",7660.01077425557,0.442790052388651,0.151991230452473,2.91326052871918,0.00357676054162725,0.659718399177971
"Nlrp4a",124.530821869267,-3.88540161788586,1.3426009708273,-2.89393624934719,0.00380445395447486,0.693361733203043
"Cdc42ep3",851.729485299461,0.524676877155885,0.181961601283382,2.8834483399537,0.003933471590453,0.702475891788932
"Arnt",4172.06877710585,-0.335235311554409,0.11662763185716,-2.87440725852162,0.0040478663085062,0.702475891788932
"Insig1",3854.55781717886,-0.666670074577737,0.232374900217049,-2.86894184335328,0.00411847517112818,0.702475891788932
"Pkib",7.83638725516077,3.0131329667282,1.05196181518327,2.86429880176143,0.00417933565162292,0.702475891788932
"Phyhipl",241.858231492631,-0.944821679365449,0.33066711001036,-2.85731979614134,0.00427235151281322,0.702475891788932
"Asb8",1341.18690357444,0.486832785538743,0.170431694266876,2.85646861420282,0.00428382354986156,0.702475891788932
"Bola2",1903.57433147268,0.331644372934542,0.116264423213259,2.85250090929552,0.00433766883294191,0.702475891788932
"Vsx2",7.06262126901519,-3.3610609199546,1.17976260979849,-2.84892985422609,0.00438665508600081,0.702475891788932
"Cndp2",8465.71490235442,0.754712702839608,0.265070196983175,2.84721825172791,0.00441031144489728,0.702475891788932
"Slc6a7",383.025356149496,-0.877579649116166,0.308291412011221,-2.84659129292977,0.00441900564543167,0.702475891788932
"Adgrl1",5147.75048621582,-0.659855778918096,0.231985790235295,-2.84438015901245,0.00444979214697704,0.702475891788932
"Rab27a",408.055282104102,-0.890372597925633,0.313660412785327,-2.83865148942151,0.00453046086205086,0.702475891788932
"Zkscan5",998.832640238618,-0.536447175674913,0.189351840426461,-2.83307082976705,0.00461031692438818,0.702475891788932
"Grin1",116.488072427573,-1.62128399141597,0.573202329824515,-2.82846720443778,0.00467714929903144,0.702475891788932
"Slc37a4",137.610535709241,-1.15508962127742,0.40891464057946,-2.82476954026537,0.00473146338006064,0.702475891788932
"Pi4ka",3790.44143435146,-0.296257238600777,0.105115736469224,-2.8183909331931,0.00482650053861245,0.702475891788932
"Sstr5",120.272948876992,1.43376261963414,0.508944733528994,2.81712831507758,0.00484551628079891,0.702475891788932
"Mapk8ip1",1271.21653747479,-0.566829942582947,0.201248189953771,-2.81657163084624,0.00485392177044223,0.702475891788932
"Iqck",26.2317448369059,1.29591001061752,0.460291706207387,2.81541029990586,0.00487149942498298,0.702475891788932
"Hoxb9",203.212663680629,0.887666289328028,0.315861658409578,2.81030085701947,0.00494952085763769,0.702475891788932
"Fzd7",1719.06656632944,-0.905454312382646,0.322636500191807,-2.80642243467293,0.00500949713669677,0.702475891788932
"Slc4a3",222.511365054556,-1.06290115347971,0.378760703635669,-2.80626037304578,0.00501201751571637,0.702475891788932
"Zscan4c",27.9416706611626,-2.56732547194102,0.915105846823205,-2.80549564933226,0.00502392595959087,0.702475891788932
"Mtor",3634.06686221002,-0.235892161707032,0.0843016421131178,-2.79819177650782,0.00513895904526865,0.702475891788932
"Usp28",3803.34575129843,-0.33484488091032,0.119743081813659,-2.79636097416798,0.00516816409491198,0.702475891788932
"P2rx2",74.7595502513626,-1.04639123978899,0.374379966674891,-2.79499795109943,0.00519000441272074,0.702475891788932
"Clmp",989.960617111663,-1.50300676357054,0.537824133139347,-2.79460639818689,0.00519629383835747,0.702475891788932
"Bag2",151.967100173115,0.539106653472032,0.193740316473417,2.78262502758945,0.00539210850900965,0.702475891788932
"D630039A03Rik",1207.49411065478,-0.843547037768044,0.30341164672828,-2.78020651766042,0.00543243386035018,0.702475891788932
"Prr5l",152.386319965307,1.38536547854592,0.498402611287158,2.77961119619361,0.00544240169785563,0.702475891788932
"Cotl1",994.03957017134,-0.830062546144109,0.298652862188598,-2.77935573783293,0.00544668405639494,0.702475891788932
"Ces1a",6.53474066589923,2.91167641713339,1.04786919572844,2.77866400596813,0.00545829512983026,0.702475891788932
"Hapln3",114.666762013068,0.899702465133462,0.323946975450338,2.77731398443443,0.00548102030960517,0.702475891788932
"Kmt2e",1291.83957938587,-0.634621226226241,0.229067304177854,-2.77045747975234,0.00559776084225199,0.702475891788932
"Trabd",842.499827461279,0.538634673884614,0.194470888708656,2.76974449729369,0.0056100281260313,0.702475891788932
"Pitpnm1",147.633630358799,-0.913517546537982,0.330239269426267,-2.76622931041805,0.00567086428275989,0.702475891788932
"Nxph4",58.6909501415326,-1.45554921739454,0.526381951119106,-2.76519590821834,0.0056888618675221,0.702475891788932
"Rdh11",898.180771745827,-0.428022728624672,0.154965178452358,-2.76205746929309,0.00574383672433241,0.702475891788932
"Gap43",331.122347192049,-1.9425122495149,0.703444201431067,-2.76143046678487,0.00575487693832873,0.702475891788932
"Ptch2",721.737450805235,-0.499263530326971,0.180926283252183,-2.75948591521706,0.0057892382630768,0.702475891788932
"Txnip",3332.92412134104,-0.593213939941751,0.215015008895589,-2.75894200590348,0.00579888249895696,0.702475891788932
"Jmjd4",1438.64215888317,0.42817589127292,0.155229104908188,2.75834800133756,0.00580943153644717,0.702475891788932
"Tm7sf2",515.353532882327,-0.817601938502673,0.296747601025254,-2.75520993490052,0.00586544871035539,0.702475891788932
"3110039I08Rik",15.5169950300002,-3.57531669737303,1.29786728660768,-2.75476293629225,0.00587346751250789,0.702475891788932
"Mecom",19.7647080604671,1.8450362625782,0.671188683970362,2.748908476323,0.00597940796784142,0.709602764183599
"Ptprk",2588.55491022309,-0.502446221567948,0.183071161157765,-2.74454052943356,0.00605956715210382,0.713213785049444
"Sdc4",1749.74957946288,1.1677624973553,0.426151342943703,2.74025300328473,0.00613919061585583,0.713213785049444
"Tmem29",702.610315309693,-0.473524099361278,0.172969700230524,-2.73761299655485,0.00618868554841451,0.713213785049444
"Pdia5",1551.31892409039,0.311131922229219,0.113667350727373,2.73721451444273,0.00619618743298557,0.713213785049444
"Rgs11",58.7158230710271,-1.14014758964015,0.418448975875533,-2.72469919959677,0.00643600931233149,0.735290048973752
"Tex19.2",361.356903290385,2.84190479734967,1.04555192939984,2.7180905294498,0.00656598702892787,0.742417606773083
"Neto2",420.647820696428,0.975265987651403,0.359229292577716,2.71488435882609,0.00662989166523956,0.742417606773083
"Krt17",327.243820588408,-0.858620469941956,0.316424179549928,-2.71351093068562,0.00665743718515803,0.742417606773083
"Ptpn14",1328.16508152322,1.17447524088005,0.433101855526579,2.71177605427732,0.00669237897541874,0.742417606773083
"Asphd2",123.488757251349,0.664017807474448,0.2451136011423,2.70902065156701,0.006748213920228,0.743225948955183
"Car11",127.267752187459,-1.09533836417772,0.404939514851098,-2.70494314337413,0.00683160812986013,0.744662939618145
"Cacna1h",78.1549537367715,-1.91027699867572,0.707299961425605,-2.70080178546235,0.00691725497459086,0.744662939618145
"Pygb",3343.57690583448,-0.461867016861685,0.171049391569066,-2.70019678307474,0.0069298473682728,0.744662939618145
"Pitx1",24.166633361422,2.05926762486429,0.762987988522583,2.6989515639057,0.00695582992784602,0.744662939618145
"Stat2",1497.13828173179,-0.710725062212056,0.264508635339165,-2.68696355149514,0.00721048203904677,0.766564371776159
"Usp17ld",7.60751311851442,-4.14696900524359,1.54592497657552,-2.68251633687283,0.00730705827735421,0.768670602883354
"Slc9a5",389.284788273774,-1.13783183153372,0.424336899140906,-2.68143504332836,0.0073307144830472,0.768670602883354
"Cln5",906.649256200634,-0.363448389791214,0.135757283655711,-2.67719256016451,0.00742419528472668,0.769924708817966
"Fhod1",915.572191922025,-0.671327990731693,0.250838713587122,-2.67633325466935,0.00744325931837866,0.769924708817966
"Gpa33",4058.59968193677,-0.329888976866055,0.12368432544101,-2.66718499445907,0.00764895558389238,0.774691538163433
"Chga",858.816142162728,-0.78091003196848,0.292920127084255,-2.66594869987838,0.00767714068770557,0.774691538163433
"Adipor2",5716.52674868384,-0.298199235559998,0.112279889925999,-2.6558561444666,0.00791073524377332,0.774691538163433
"Prss38",53.889566024708,1.36808745659632,0.515508320309049,2.65386105849106,0.00795765857303646,0.774691538163433
"Itga9",582.421019287568,-0.737562581456615,0.277922965622714,-2.65383819506975,0.00795819774972043,0.774691538163433
"Gm11627",115.169533002939,-0.980573574532511,0.369601473254802,-2.65305645536891,0.00797665282229661,0.774691538163433
"Anxa1",107.308886232608,1.1712528428975,0.442369033112373,2.64768271562076,0.00810455500654443,0.774691538163433
"Cnga3",328.610700595239,1.41873664709541,0.536271241596595,2.6455579509942,0.00815563160792839,0.774691538163433
"Tmem59l",176.207209511943,-1.13589035028352,0.429614297300706,-2.64397706831546,0.00819382071458977,0.774691538163433
"Olfr307",5.59412634185314,-4.94123971700537,1.86932530088226,-2.6433278973292,0.00820954892074193,0.774691538163433
"Wdr90",901.571272813602,-0.532582269736464,0.201618718019781,-2.64153187247333,0.00825320413326318,0.774691538163433
"Mapk3",2787.88626991199,-0.640776462706172,0.242696973439271,-2.6402326062237,0.0082849142105946,0.774691538163433
"Sc5d",951.300192041751,-0.491099412485066,0.186276836013365,-2.63639550142365,0.00837920044323729,0.774691538163433
"Inhbc",29.6430588567998,-1.48388919253047,0.563408554323923,-2.63377114376813,0.0084442383146215,0.774691538163433
"Map4k2",853.311800632246,-0.40207481085605,0.152731683289914,-2.63255666535695,0.00847448851807721,0.774691538163433
"Scd1",7673.22995245523,-0.751512157215961,0.285533236332891,-2.63196035203343,0.00848937692046184,0.774691538163433
"Hdac3",4080.65146570506,-0.310052082687308,0.117886151285848,-2.63009759251109,0.0085360359775628,0.774691538163433
"Myh7b",419.510366147929,1.30296605550873,0.496811681448822,2.62265583552499,0.00872473573907746,0.774691538163433
"Nfic",1133.86593503922,-0.700108737047897,0.266963004671197,-2.62249347212053,0.00872889399944815,0.774691538163433
"2900026A02Rik",738.709268588954,-0.422216096502367,0.161008483987643,-2.62232204195383,0.00873328638912664,0.774691538163433
"Smyd2",2148.01531915769,0.546099027484944,0.208270499025551,2.62206615934573,0.00873984629654531,0.774691538163433
"Ltbp3",173.523782263564,-1.15083910134865,0.439029014834877,-2.62132811832833,0.00875879167913369,0.774691538163433
"Dok1",333.60907749517,0.665867130528387,0.254257808644314,2.61886600092539,0.00882225948730472,0.774691538163433
"Ffar2",109.90750257053,1.69119688680286,0.645778983643017,2.6188478250908,0.00882272954296002,0.774691538163433
"Arcn1",13341.6224689499,-0.334081238812714,0.127767776399506,-2.61475348657633,0.00892918752196534,0.774691538163433
"Nynrin",6530.85088742021,-0.573902141941349,0.219575566883562,-2.61368853596394,0.00895706493741397,0.774691538163433
"Peak1",1314.1931020218,-0.486109387198974,0.18607943384663,-2.61237567822587,0.00899153882614853,0.774691538163433
"Klf12",237.794492031445,-1.4156746808107,0.542733605073754,-2.60841537648717,0.00909624996916572,0.774691538163433
"Ankrd24",555.001821777293,-0.393450023506471,0.150900814867447,-2.60734194081114,0.00912481870800444,0.774691538163433
"Crym",111.903691928343,1.21821509153551,0.467480949637534,2.60591387195577,0.0091629499131024,0.774691538163433
"Pdrg1",763.694414525582,0.438577911824226,0.16844953921706,2.60361597818967,0.0092246051388717,0.774691538163433
"Parp2",2264.90053398193,-0.303158723479815,0.116765895285357,-2.59629511458755,0.00942350881468681,0.774691538163433
"Wasf3",1224.72808981283,-0.431922068430212,0.16640319030446,-2.59563574255965,0.00944161001781716,0.774691538163433
"Zfp184",584.849547796605,-0.289139522741065,0.111566655982304,-2.59163026977278,0.00955223691934283,0.774691538163433
"Lhfpl5",18.8297173335989,-2.12730819306321,0.821502380104294,-2.58953381582795,0.00961059831463391,0.774691538163433
"Pam16",705.792070676603,0.438782098232087,0.169760089233893,2.58471882414918,0.009745843922807,0.774691538163433
"Kctd12b",137.931664567662,-1.0958342617849,0.424081380012959,-2.58401880731339,0.00976564689547807,0.774691538163433
"Capn5",1709.04371722956,-0.713341965090663,0.276183430271135,-2.58285576506295,0.00979862781975176,0.774691538163433
"Slc20a1",13422.3420852983,-0.385109779425456,0.149162277785222,-2.58181750200928,0.00982815414104338,0.774691538163433
"Mb21d2",1212.84990079834,-1.31269138749734,0.508613915395661,-2.58091913681946,0.00985376596948767,0.774691538163433
"Ryr3",153.037946626497,1.06669128512272,0.413520362484211,2.57953750745091,0.00989327142527991,0.774691538163433
"C2cd5",2064.12153664084,-0.390852062890434,0.151552924395065,-2.57898067259705,0.00990923307092713,0.774691538163433
"Tmem132d",28.3893082307492,-1.62917877093165,0.632929350227318,-2.57402942421066,0.0100521724042131,0.774691538163433
"Rasl11a",41.4775556413987,0.898802838344248,0.349185998122953,2.5739944991373,0.0100531871568384,0.774691538163433
"Nhlrc3",190.025035304043,-0.610736140971469,0.237854814094035,-2.56768459069328,0.0102380263859969,0.774691538163433
"Pigb",404.001668169945,-0.373494752429161,0.145471489862033,-2.56747733032355,0.0102441487511859,0.774691538163433
"Vax2",82.0002243193609,-1.67412818394529,0.652236706694441,-2.56674941284711,0.0102656768913613,0.774691538163433
"Ndufa4l2",196.051179361647,-1.70481947825162,0.664365109099308,-2.56608821700898,0.0102852666332034,0.774691538163433
"Dhrs1",840.660064495307,-0.471351675014048,0.183778905380324,-2.56477572351736,0.010324251458936,0.774691538163433
"Kdm8",268.084844828353,0.636299045603926,0.248263495244097,2.56299882098376,0.0103772400901949,0.774691538163433
"Tfap2e",28.6111926146998,1.50389887079325,0.586867976310889,2.56258465532046,0.0103896255598966,0.774691538163433
"Nova2",562.017126257476,-0.50087514387553,0.195536577019792,-2.56154194529462,0.0104208656784236,0.774691538163433
"Tnfrsf13c",162.034323398881,-1.14664056486026,0.447786378052463,-2.56068657078692,0.0104465555057381,0.774691538163433
"F5",14.9742434560615,1.48669024061568,0.580605409982743,2.56058626918387,0.0104495715945282,0.774691538163433
"Nrbp2",222.080339610134,-1.01642911901051,0.397029377402475,-2.5600854165009,0.0104646439289103,0.774691538163433
"Parp6",505.318111115138,-0.521422957888159,0.203726554854125,-2.55942559015695,0.0104845298364064,0.774691538163433
"Sfrp4",57.5268231883999,-1.6319194035377,0.638242462401473,-2.55689569352279,0.0105610880119145,0.774691538163433
"Fosb",30.4208438108387,-1.69420515127048,0.662643963595348,-2.55673520675888,0.0105659612932783,0.774691538163433
"Manba",8886.72307245876,-0.799789693563379,0.313080295646611,-2.55458329599299,0.0106314988959696,0.774691538163433
"Tmprss6",16.4347216209184,2.25094501213536,0.882405574857302,2.55091884760516,0.0107439339560795,0.774691538163433
"Srebf2",9542.07118769808,-0.427502012480465,0.167711784359314,-2.54902787012606,0.0108023667084427,0.774691538163433
"Rnf208",441.352219355798,-0.459710440158518,0.180515635050125,-2.54665165170245,0.0108761942475813,0.774691538163433
"Pdgfc",1678.57508667198,0.828249062248397,0.32525524275715,2.54645876028755,0.0108822068902317,0.774691538163433
"Galnt6",3555.32601762753,0.966213211215989,0.379856846221898,2.54362458074947,0.0109708926823924,0.774691538163433
"Smyd1",375.547572577662,1.28522943936985,0.505387895019413,2.54305544718375,0.0109887789751553,0.774691538163433
"Ttc38",282.164646942156,0.639575879509515,0.251655202581929,2.54147688165236,0.011038524594747,0.774691538163433
"Zxdc",899.519002880265,0.500363359749453,0.196937399153908,2.54072289925194,0.0110623555047128,0.774691538163433
"Tjp3",426.973046646638,-0.585992722164171,0.230643153732828,-2.54068986085306,0.0110634007845958,0.774691538163433
"Igf2bp2",8572.21484681098,-0.751216597860615,0.29624566711625,-2.53578931693144,0.0112194209821734,0.774691538163433
"Ccnb1ip1",133.319079855166,0.994646557951179,0.392366970702388,2.53499053748238,0.011245036353766,0.774691538163433
"Lmo1",121.036838550804,1.17832496327672,0.46567419846122,2.53036343256808,0.0113944433029086,0.774691538163433
"Prrt2",153.801445294946,-1.20561784151476,0.47683485222878,-2.52837609474133,0.0114591526126185,0.774691538163433
"Kcnk5",1969.36062415704,-0.515037721167764,0.203759970737455,-2.5276688021878,0.01148226120206,0.774691538163433
"Pramef25",33.895447745985,-2.66266453781426,1.05371705606059,-2.52692553707811,0.011506589642889,0.774691538163433
"Mok",1243.15767579146,0.619690043438223,0.245432265715235,2.52489232266316,0.0115733744013941,0.774691538163433
"Nudt10",75.0329714569245,1.52336670644531,0.603426179457735,2.52452869680642,0.0115853545688545,0.774691538163433
"Abca7",1003.73202720809,-0.665648243857006,0.263804606177937,-2.52326240053604,0.011627160416769,0.774691538163433
"4930509E16Rik",19.0189140524374,-2.53530974125326,1.00519113724063,-2.52221656889354,0.0116617886492146,0.774691538163433
"Vax2os",195.411724528733,-1.38035664956664,0.547428879918108,-2.52152690550987,0.0116846739279287,0.774691538163433
"Bloc1s2",763.766861931847,0.873819106665956,0.346640179484012,2.52082464290975,0.0117080182204713,0.774691538163433
"Stard3nl",660.785436455574,-2.04280289879967,0.810558228589329,-2.52024200945428,0.011727417246618,0.774691538163433
"Pcif1",1184.4229775991,-0.409195803693179,0.162416113972376,-2.51942860646682,0.0117545475272739,0.774691538163433
"Gm14327",11.0780292094034,2.38216079177868,0.946623917697359,2.51648067119752,0.0118533401659794,0.774691538163433
"Zbtb7c",133.664864586199,1.82093379594114,0.724341062082819,2.51391767119361,0.0119398303041354,0.774691538163433
"Slc38a3",225.910347472659,-0.743499420314308,0.295959013884688,-2.5121702176099,0.0119991196308951,0.774691538163433
"Smarca2",316.628676465784,0.895832049133628,0.356872605562651,2.51022923914612,0.0120652808799644,0.774691538163433
"Cox14",1016.63814455486,0.482722924701454,0.192563993734895,2.50681820281534,0.012182335073165,0.774691538163433
"Klf10",3674.0542412083,-0.363737574829138,0.145111775378154,-2.50660274730466,0.0121897623879819,0.774691538163433
"Ocstamp",9.50640442236288,2.05013488494677,0.817919644791994,2.50652359067392,0.012192492131747,0.774691538163433
"Kifc1",4788.34118459303,0.374550333455897,0.14947335538155,2.50579999692795,0.0122174706304958,0.774691538163433
"Tmem209",4104.51968172444,-0.278185576291561,0.111191996412952,-2.50184892137755,0.012354663360509,0.774691538163433
"Rcn3",1364.78974644065,-0.809800697237981,0.323971268192679,-2.49960652917023,0.0124331311875981,0.774691538163433
"Smarcd3",242.517127860202,-1.4703887499386,0.588450158710554,-2.49874815763598,0.012463284721919,0.774691538163433
"Gm12866",68.4252159172564,-0.732678019035632,0.293359123709098,-2.49754638537226,0.012505610304837,0.774691538163433
"Tbx20",206.306891265238,0.794091166494655,0.317993967835227,2.49718940236666,0.0125182074933326,0.774691538163433
"Fbp1",20.6650309320476,2.02381402148832,0.81057284964645,2.49677005881834,0.0125330196065489,0.774691538163433
