"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Nrg1",56.498538898204,1.4602385094779,0.313642288857801,4.65574497238776,3.22811319715256e-06,0.000546625982144294
"Armcx6",83.6649661316028,-1.76461659082848,0.379128734675025,-4.65439949398993,3.24926281110006e-06,0.000546625982144294
"Lrrc15",570.359099101984,-2.01953209614694,0.434946999220874,-4.64316824754407,3.43106724104444e-06,0.000570937047751623
"Khdc3",1222.34858062331,1.80829243920252,0.390374105989399,4.63220385639931,3.61793642560619e-06,0.000595559018705431
"Ly6a",60.8508178496297,4.32279765044157,0.934682927506704,4.6248813616108,3.74812872446607e-06,0.000609442316639955
"Cenph",1975.55720247969,-0.498715308128743,0.107876470940959,-4.62302208979092,3.78189431581395e-06,0.000609442316639955
"Aoc3",121.829815462578,-1.18679463498893,0.257065840463774,-4.61669521258767,3.8989925204031e-06,0.000621767463488032
"Gsta3",887.857389639648,1.20669744594988,0.261792738379462,4.6093617929188,4.03906928658281e-06,0.000637465069157694
"Zfp341",392.651251744422,-0.863258048641323,0.187468257018606,-4.60482250366068,4.12817807695019e-06,0.000641649050767653
"Uqcr11",3169.52844305304,-0.515360076089007,0.111943419522297,-4.60375498879909,4.14940597204244e-06,0.000641649050767653
"Slain1",193.187140332184,-1.87734577723638,0.409198320568574,-4.58786285981781,4.4780663914607e-06,0.000685547183868719
"Pde4a",687.520337094419,-0.86761819432965,0.189302016411159,-4.58324856109936,4.57807300159561e-06,0.000693918015657695
"Tcp11l2",91.6460382785472,1.3569264100511,0.296545059465836,4.57578491611129,4.74437787338788e-06,0.000712075302585246
"Cald1",1151.03933055044,1.81675262325888,0.399351053748627,4.54926212465296,5.38343505642531e-06,0.000800145701736069
"Anxa3",127.461383826024,3.69977380507141,0.814313052362839,4.54342932897369,5.53463661510404e-06,0.000814709153275266
"Dusp10",153.684752124243,1.76267857999825,0.388456664669413,4.53764535485145,5.68858199805137e-06,0.00082939525531589
"E2f1",3573.08574059772,-0.687421105117889,0.151761367442869,-4.52961854983726,5.90902715135076e-06,0.000853408459056876
"Acot11",314.689894437994,-2.00797869643117,0.444359558236077,-4.51881513340686,6.21866620782856e-06,0.000882427171523955
"Hpca",140.140609651056,1.34345660771226,0.29731755913187,4.51859154109492,6.22523577794677e-06,0.000882427171523955
"Armcx1",2628.85140942052,-0.773928441428584,0.171621590278246,-4.50950512796106,6.49790240821993e-06,0.000912627412545311
"Plscr2",120.642816473601,2.45865402824792,0.545957586436733,4.50337918059654,6.68813973234672e-06,0.000930806646931781
"Zcchc18",138.761353132686,-1.72066450851529,0.383088263037843,-4.49156153955391,7.07028647756858e-06,0.00097512626743331
"Stra13",1631.7969896778,-0.601001963869881,0.133863919384822,-4.48964864193289,7.13407506273297e-06,0.000975138885137312
"Ift122",517.807188736235,-0.923609558733147,0.206258011828929,-4.4779330050907,7.53692447185209e-06,0.00102108651981932
"Mutyh",808.299069671249,-0.873064122364323,0.19635145797827,-4.44643564837162,8.73068046622387e-06,0.00117243848471422
"Anxa1",107.308886232608,1.93644368527038,0.436862663538847,4.43261429023034,9.30973243455096e-06,0.00123857645074265
"Lnx1",28.2574720460282,-2.77756012718108,0.626864422866014,-4.43087855342327,9.38499368254933e-06,0.00123857645074265
"Stox2",516.855374680024,-1.7817698363862,0.403123326166274,-4.41991251990038,9.87408642372299e-06,0.00129198623128868
"Mecom",19.7647080604671,2.84135269287819,0.644627649800587,4.40774250647975,1.04453619403012e-05,0.00135515293172941
"Fosl2",61.1017261955268,1.71414500235121,0.389968151666591,4.3956025511969,1.10465895694467e-05,0.00142111125814
"Tbccd1",1029.53343891179,0.475778018388751,0.108366237855828,4.39046355952428,1.13109270218482e-05,0.00144299151481229
"E230016K23Rik",9.88604324202111,6.02623154151253,1.37357855085883,4.38724930419496,1.14793186495714e-05,0.00144427726094099
"Dpp4",762.875238463425,1.19039538765027,0.271366251658519,4.38667439438357,1.15096887997126e-05,0.00144427726094099
"Fam149b",847.591943354198,-0.824428307457567,0.188031933276613,-4.38451221072515,1.16245962602404e-05,0.00144683694429285
"Tspan7",324.856876371229,-1.63574781618911,0.373660125697487,-4.37763545986011,1.199737958847e-05,0.00148119261387006
"A730082K24Rik",59.0453986049607,1.83102897084708,0.421446863211322,4.34462593195044,1.39513191508359e-05,0.00170864595904118
"Tshz1",97.4335967118376,1.55215950270447,0.358035615024033,4.33520978799911,1.45621177220402e-05,0.00176929730322788
"Slc30a3",186.201485812181,-2.06259027216566,0.476113936422141,-4.33213589097061,1.47669747298254e-05,0.00177730478280407
"Nrg4",84.2618544402855,-1.60978300036049,0.371709957479275,-4.33075027442665,1.4860213743479e-05,0.00177730478280407
"Ebag9",327.691723446781,0.73118975402195,0.168914348242302,4.32876047316646,1.49950911274813e-05,0.00177953372147761
"H19",6503.84210710875,3.92284235036714,0.908482882094834,4.31801460179593,1.57439017026236e-05,0.00184428755842238
"Jph1",70.7952920322248,1.39700085554723,0.323568161969252,4.31748552467282,1.57816754950246e-05,0.00184428755842238
"Wdr34",950.225583776905,-0.817793767009916,0.189741161211576,-4.31004934189273,1.63218124303927e-05,0.00188831926927557
"Frrs1",1692.6038336835,0.58567991929592,0.135922579246526,4.30892293644355,1.64051514020283e-05,0.00188831926927557
"Bmi1",968.274608990606,1.19076201205307,0.27651188734062,4.30636824877708,1.65956697825742e-05,0.00189599334851812
"Nfs1",1084.96501603315,-0.693137772933952,0.161095597862227,-4.30264875100276,1.68768290366049e-05,0.001913832412751
"Mcc",246.122435534444,1.46020972124622,0.340733670896182,4.28548701220412,1.82339301020699e-05,0.00204538865370839
"9930012K11Rik",203.37830139794,0.855978073396695,0.199851107267714,4.28307896363093,1.84324719179072e-05,0.00204538865370839
"B230217C12Rik",134.733400696746,-1.28580354955407,0.3002098970422,-4.28301519111252,1.84377578033679e-05,0.00204538865370839
"Sox15",633.020667081355,-1.1064783301574,0.258542939985566,-4.2796694824433,1.87171061943822e-05,0.00205517995050735
"Gpa33",4058.59968193677,-0.528166981288576,0.123439528067341,-4.27875081473451,1.87945125789424e-05,0.00205517995050735
"Pigb",404.001668169945,-0.61450263096071,0.143673274351842,-4.27708377729217,1.89357554752664e-05,0.00205593957851669
"Kcnh4",62.1406392810557,-1.63742256826879,0.383129607797246,-4.27380848398259,1.92162108291624e-05,0.00207169698298344
"Hal",167.905376021412,1.11005310848531,0.261136146580295,4.25085964935148,2.12951586593818e-05,0.00227977331410123
"Gm20300",413.159995706856,1.20689624094298,0.284079086054683,4.24845157630034,2.15253161409819e-05,0.00228841017223814
"Vgll3",110.389623276635,1.90644778660808,0.449115621035958,4.24489306831623,2.18697687918195e-05,0.00230899510644114
"Foxr2",88.7612693664713,-2.78795959551899,0.657215959190477,-4.2420753125853,2.21462344253945e-05,0.00232216919738605
"Mgat4c",11.9800187204982,3.34143017334936,0.788316265373781,4.23869241333618,2.2482544224917e-05,0.0023413963914235
"Fam178b",925.656958068716,-0.970231528582942,0.229669611165308,-4.22446628293634,2.39507704720337e-05,0.00247744827808354
"Ldah",1887.70962184945,0.748313923178666,0.177322005983125,4.22008491856267,2.44210311698712e-05,0.0025026396775478
"Nr0b1",3243.19334040822,-0.935833760757367,0.221805627073394,-4.21916149335431,2.45212588433059e-05,0.0025026396775478
"Pde7a",1818.15559954745,0.675659241695986,0.160407846805924,4.21213335351019,2.52970118599166e-05,0.00256471493088387
"Fgf17",444.476142969141,-2.3595175969853,0.560548479817186,-4.20930157148017,2.56161296322287e-05,0.00257998242460388
"Slc4a4",150.955317596378,1.00470306738111,0.23885660409828,4.20630223381941,2.59583033400472e-05,0.00259735729302472
"Tk2",539.478706474832,0.626209309910959,0.148969785749989,4.20359945312605,2.62703646311174e-05,0.00260894316670838
"Cdh2",416.16673724306,-0.975833261530432,0.232260404172318,-4.20146199696804,2.65196769841752e-05,0.00260894316670838
"Palld",2111.50801257203,1.2879911119187,0.306598695285628,4.20090212947189,2.65853507091585e-05,0.00260894316670838
"Six4",2000.29620230591,-0.978268079141875,0.2336624003674,-4.18667307022308,2.83073103024748e-05,0.00275657696880744
"Slc6a12",43.1350741250991,2.81747836685248,0.67314698589841,4.18553217332193,2.84498766132063e-05,0.00275657696880744
"Mbd2",584.565032500663,1.04785643148126,0.25078683016603,4.1782753535644,2.93727919679719e-05,0.00282810108325586
"Lats2",425.404150742223,1.33417716058736,0.319876616475779,4.17091181995912,3.03383251196223e-05,0.00290280887035186
"Scamp4",2829.04971277512,-0.520606198802862,0.124874519627906,-4.16903464657271,3.0589249182759e-05,0.00290863860707365
"Zc3h12b",13.3536770734456,-2.84481064542285,0.682725684352224,-4.16684286328269,3.08847233020006e-05,0.00291860635203906
"Adal",941.571587157002,0.578854804896906,0.13904988251682,4.16292911881378,3.14190922739607e-05,0.00295088885657708
"Tmem18",1732.04951906186,1.00244522621453,0.241004592448126,4.15944449867815,3.19022526643736e-05,0.00297799747584692
"Ankrd13d",222.262262076759,-1.0811479438588,0.260847189694487,-4.14475595893932,3.4017579510995e-05,0.00315621287717468
"Slc38a8",53.476304100292,2.44564706106462,0.592460137411077,4.1279520876317,3.66008350554344e-05,0.00337543484255208
"C330021F23Rik",130.29826046468,-0.911951657657342,0.221381550235843,-4.11936612010269,3.79916085608301e-05,0.00348271578118412
"Lage3",2399.96248009369,-0.788430921138806,0.191481647418225,-4.11752735454982,3.82959085864647e-05,0.0034897146699416
"Cryab",92.7881175630436,2.3980182535577,0.58300490698087,4.1132042369523,3.90204874490164e-05,0.00353470202578102
"Ctgf",2608.22482574373,1.57277420641439,0.382575936502581,4.1110118445826,3.93928989677254e-05,0.00353599708908387
"Fam222a",506.74176877643,-1.50100140441215,0.365171252745654,-4.11040407240823,3.94967340932354e-05,0.00353599708908387
"Pnliprp2",17.9885257817792,4.42495455689818,1.07726556781498,4.10758005184676,3.99826221204602e-05,0.00355868582582631
"Cst13",14.0441558045496,3.81644581518098,0.929538845153131,4.10574107266304,4.03020723802326e-05,0.00356638396571665
"Mapk15",189.11833180465,-1.15871078129161,0.282379663780218,-4.10337899613572,4.07159446785508e-05,0.00358230113266629
"Dppa1",40.8599934217118,4.86772010484076,1.18813021539091,4.09695843248898,4.18614034734183e-05,0.00363205888203038
"Foxred2",731.535341382037,-0.954313291003331,0.23295372247681,-4.09657884345819,4.19300723837371e-05,0.00363205888203038
"Kank2",5379.37695280746,-0.770272762129325,0.18804430447106,-4.09623021710752,4.19932341837728e-05,0.00363205888203038
"Magohb",292.77910423183,-1.81802215176941,0.444481658603043,-4.09020736082397,4.30987691206042e-05,0.00370673627228837
"Zdhhc23",122.503538303851,-0.979655930777188,0.239865601587988,-4.08418682917246,4.42314340133095e-05,0.00378289957156288
"Galr2",27.3253759690671,2.57542149725071,0.630867355282777,4.08235023683594,4.45825414679936e-05,0.00379174515185285
"Apom",202.072512725004,2.31953527745364,0.568608120492541,4.07932140582938,4.51673540521619e-05,0.00382025979659971
"Dusp11",3928.03548739862,0.459826962341161,0.112763865109731,4.07778646017232,4.54664949300114e-05,0.00382443170815134
"Ccdc71",1284.29171548009,-0.458815545633643,0.112675088274267,-4.07202295255203,4.66065853703449e-05,0.00388448072291567
"Ago1",5055.47726857751,-0.312276897358444,0.076696035428413,-4.07161720438495,4.66878602793444e-05,0.00388448072291567
"Zadh2",208.5385928983,1.5329334236127,0.377236247323626,4.06358995056383,4.83236876459915e-05,0.0039988504549864
"Prtn3",11.7605535529674,2.71760790767003,0.668995985634491,4.06221855739925,4.86085346088419e-05,0.00400031463340049
"Kif16b",882.396595018161,1.0762459648626,0.265020254981447,4.06099513011919,4.88639908841786e-05,0.00400031463340049
"Dab2",258.110514520058,2.59285282342846,0.639182913201737,4.05651147719294,4.98111158800302e-05,0.00405616155854991
"Rpl36a",24042.4690700904,-0.518577058335588,0.128045056938436,-4.04995765346037,5.12269020490142e-05,0.00414937906597015
"Dppa3",1612.16414038575,-1.75890034617463,0.435355324215232,-4.0401489274197,5.34172706722686e-05,0.00430402629853558
"Ets1",47.9976411799303,-1.59868368783347,0.396685837208647,-4.03010024023771,5.57530720074804e-05,0.00446615203101549
"Dkk1",47.8543607194197,2.7744733281591,0.688834206170773,4.02778100057253,5.6305752884617e-05,0.00446615203101549
"Sox1",257.195009201103,1.26178329169598,0.313314850927286,4.02720550258507,5.64436970385718e-05,0.00446615203101549
"Baz1a",2018.45220758805,1.04179940663382,0.258731216712749,4.02657019848694,5.65963481623232e-05,0.00446615203101549
"Hapln3",114.666762013068,1.28030720164653,0.31817412345135,4.02391994596724,5.72373803270694e-05,0.00449357464321592
"Specc1",472.326959555846,1.07232525784973,0.266985103353867,4.01642355464471,5.90880188443015e-05,0.00455215297668353
"Tfap2c",3422.27460699133,-1.13842007990496,0.283462316041003,-4.01612495023954,5.91628963997119e-05,0.00455215297668353
"Sdhb",3873.99563406182,-0.490385325002078,0.12213029256483,-4.01526365575328,5.93793769054143e-05,0.00455215297668353
"Tunar",148.56554562238,-1.65969821886581,0.413462561489097,-4.01414389948236,5.96619416844142e-05,0.00455215297668353
"Upk2",19.0735721536392,-2.08800344489776,0.520198215911841,-4.01386121872364,5.97334757590333e-05,0.00455215297668353
"B4galnt4",2242.02755739125,-0.55054720675069,0.137166104584657,-4.01372633871732,5.97676365741321e-05,0.00455215297668353
"Zfp94",130.286960856787,0.899932323755856,0.224602010364963,4.00678659239749,6.15504290679163e-05,0.00466473029010263
"Rap1b",5273.99002331248,0.430251676236934,0.107478327681657,4.00314822083302,6.25051143570065e-05,0.00471374776202667
"Tceb2",7670.8553534353,-0.416802216785316,0.104188460426544,-4.00046430361809,6.3218323286553e-05,0.00474416329016588
"Dhrs3",96.1562545267239,1.83832260312592,0.460519267470123,3.99184731884249,6.55605799109198e-05,0.00489593618466473
"Asnsd1",3544.05811459714,0.455582523161508,0.114244990065625,3.9877680666768,6.66978210049836e-05,0.00494158284879782
"Wasf3",1224.72808981283,-0.661301722315557,0.165866466781141,-3.9869524874376,6.69274217555558e-05,0.00494158284879782
"Cnpy3",1820.90931810985,-0.670714753948294,0.168259222958793,-3.98619904546068,6.71401941700925e-05,0.00494158284879782
"Adam8",64.8551299540838,0.99636525552396,0.250296526771459,3.98073943884056,6.87012236550871e-05,0.00503228245423793
"Kcnk1",374.329804668197,-1.35226468002569,0.34001467002281,-3.97707745943718,6.9767443792266e-05,0.00508604665245619
"Fundc2",1342.63550758885,-0.998747875725834,0.25197730727169,-3.96364214912795,7.38148766359781e-05,0.00535560164180184
"Gas2",304.897511987989,1.39603774918846,0.352671360284538,3.95846645461124,7.54325327650669e-05,0.0054471539816057
"Tsen34",2659.18872468904,-0.551946149223906,0.139665150825882,-3.95192462801267,7.75251605208357e-05,0.0055719844244764
"Dmkn",36.3384071251,3.03054593077594,0.768578905713464,3.94305114054973,8.04514913574194e-05,0.00575528916444268
"Map3k13",81.4750510426849,-1.28395448543909,0.325953684452933,-3.93907032403706,8.179795364611e-05,0.00580049169073425
"1810037I17Rik",3311.76421141469,-0.469943527103452,0.119308904674588,-3.93888057547096,8.18626626276864e-05,0.00580049169073425
"Dnmt3l",13821.5505529242,1.09339795816462,0.277688592186922,3.93749685413297,8.23360110207235e-05,0.00580049169073425
"B4galt7",429.24731473735,-0.602721358378174,0.153101973199773,-3.93673148543762,8.25989410529798e-05,0.00580049169073425
"Ptch2",721.737450805235,-0.708327149583451,0.17999291497093,-3.93530572966081,8.30908537403897e-05,0.00580839214571518
"Zbtb8b",249.714014598068,-0.847856283295782,0.215591413693128,-3.93269967839544,8.39971541370598e-05,0.00584505651220113
"Zc4h2",441.714108634333,-0.87109001890681,0.221656101162565,-3.92991672387101,8.49752864261438e-05,0.00588636497691328
"Gprasp2",825.648855595565,-1.13584377839034,0.289375885391034,-3.92515007549944,8.66756833197528e-05,0.00593683452755192
"Zfp868",1135.31549761778,0.744280109655972,0.189633149158898,3.924841795631,8.67867549677399e-05,0.00593683452755192
"Elovl1",798.928362875101,0.847598821710162,0.215976285544621,3.92449948647278,8.69102447572235e-05,0.00593683452755192
"Rab33a",81.995155312145,-1.90045423825907,0.484428827503857,-3.92308246404668,8.74232111788221e-05,0.00593683452755192
"Ung",6038.80508216384,-0.702070220673944,0.178986396810488,-3.92247809433977,8.76428638857361e-05,0.00593683452755192
"Tgif1",8518.3608199551,-0.520150894200217,0.132684174838566,-3.92021802775706,8.84688940005249e-05,0.0059423508506236
"C1qtnf9",42.4555932403514,2.79357042423385,0.712877729168026,3.91872309925311,8.90193099013895e-05,0.0059423508506236
"Zbtb42",39.3405811301593,1.32734783596553,0.338765130018401,3.91819499218656,8.92145250911512e-05,0.0059423508506236
"Wee1",3734.81184855225,-0.347614488856272,0.0887286469236364,-3.91772557013569,8.9388386752755e-05,0.0059423508506236
"Kras",5187.93826364541,0.370210838159968,0.0945143496239829,3.91698022186916,8.96651019984357e-05,0.0059423508506236
