"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Lrrc61",142.725283091441,-0.300180613712918,0.226437682393879,-1.32566545700095,0.184950534071265,0.999767434913079
"Sdhaf4",314.563029269849,0.565205148908255,0.426375028339186,1.32560565544807,0.184970351969133,0.999767434913079
"Itpr1",814.365620959062,0.329772294234836,0.248774469616075,1.32558736732014,0.184976412865437,0.999767434913079
"Prkag2",649.946649033929,-0.452831569833473,0.341613048567836,-1.32556871504735,0.184982594594895,0.999767434913079
"Fam171a2",142.585193293981,-0.46669417428757,0.35208522557831,-1.32551479125831,0.185000466857096,0.999767434913079
"Shisa7",724.169447263607,-0.703897978028199,0.531061864643285,-1.32545382165787,0.185020675890662,0.999767434913079
"Ndufs2",7808.95838550737,-0.104430840644825,0.0788002403310271,-1.32526043329472,0.185084787361634,0.999767434913079
"Olig3",32.2673290569308,-1.05948183971952,0.799458793398583,-1.32524884142627,0.185088630781562,0.999767434913079
"Taf15",10460.5696205584,-0.353245862993952,0.266551766969469,-1.3252429987996,0.185090567995335,0.999767434913079
"Dnajb1",2804.38172927632,0.217204476141372,0.163904981912129,1.32518532144323,0.185109692625115,0.999767434913079
"Dnajc15",1095.95159409813,0.179799156665631,0.13573865917115,1.32459800150911,0.185304519122369,0.999767434913079
"Sacs",79.9023110230676,-0.554351029279856,0.418527825673291,-1.324526101432,0.185328380321456,0.999767434913079
"Aqp7",14.9849809489368,1.38590651764431,1.04653213840892,1.32428471786003,0.185408503970768,NA
"Kin",929.321418496752,0.297068705855146,0.224329887304964,1.32424934289428,0.185420248311107,0.999767434913079
"Zmynd15",28.8120172537783,-0.822851886251985,0.621535221827313,-1.32390226226086,0.185535506808767,0.999767434913079
"Smurf2",2246.68933669409,-0.33177556311946,0.250652006467676,-1.32365013867242,0.185619265197737,0.999767434913079
"Arhgef40",168.689750682285,-0.511585062810308,0.386627025856265,-1.32320047124822,0.185768719344769,0.999767434913079
"Crebzf",2131.91439526553,0.196931944607902,0.148854534949972,1.32298249881394,0.185841197971632,0.999767434913079
"Dmrtc1b",14.7903633942798,-1.49258879348314,1.12823097635284,-1.32294612075635,0.185853296177236,NA
"1110037F02Rik",3271.89984988929,0.133885248629263,0.101213933141788,1.32279464371478,0.185903678969661,0.999767434913079
"Etfb",3608.98095016458,-0.224695052154075,0.169873157767469,-1.32272252489501,0.185927669964498,0.999767434913079
"Adh7",13.9547237779776,1.3537767065562,1.02367054446605,1.32247304943441,0.186010677944851,NA
"Phka1",1606.53857778503,-0.45441221077315,0.343646863012254,-1.32232317440636,0.186060559039459,0.999767434913079
"Snord12",206.235234560059,0.329206755530283,0.248973069297667,1.32225849349469,0.186082089059717,0.999767434913079
"Stard10",605.270896242887,0.678904285522325,0.513503579027774,1.32210234407267,0.186134073346752,0.999767434913079
"Slfn4",42.2584220226758,-1.26542696521611,0.957274396124589,-1.3219062061401,0.18619938556617,0.999767434913079
"Dmgdh",245.714353852757,0.759386046379174,0.574526417599678,1.32176001506045,0.186248076935473,0.999767434913079
"Kctd12",81.1782135573637,0.470643716442904,0.356085794978434,1.32171438198316,0.186263277717399,0.999767434913079
"Mipol1",239.815052079685,-0.360351878076723,0.27266844261495,-1.3215752971663,0.186309613756809,0.999767434913079
"Sycp2",39.3493294297589,-0.732002206780786,0.553927491485448,-1.32147657957507,0.186342506642849,0.999767434913079
"Fahd2a",169.608910797256,-0.591029263081396,0.447301185753011,-1.32132281761432,0.18639374896338,0.999767434913079
"Tle1",1482.64795802887,-0.29656833969004,0.22445057943163,-1.32130797096195,0.186398697272232,0.999767434913079
"Hmgxb4",3257.81656146679,0.437880486681119,0.331499743274415,1.32090746845207,0.186532219222011,0.999767434913079
"Ldhc",61.4999530669455,-0.617116111218691,0.467204587983184,-1.32086911621018,0.186545009031137,0.999767434913079
"Tfpi",2440.17347219779,0.284280452936728,0.215230895118167,1.32081619964759,0.186562656852958,0.999767434913079
"Myom3",80.1359534545556,-0.905068585284356,0.685285767717619,-1.3207170321058,0.186595732827759,0.999767434913079
"Uqcc2",2073.99200565148,-0.274217203571495,0.207661948605417,-1.32049807590191,0.186668778012633,0.999767434913079
"Dll3",61.8952118134314,0.596668385596029,0.45187644185636,1.32042374934362,0.186693578628129,0.999767434913079
"Poli",1200.01210697201,0.146729873454602,0.111127861186982,1.32036981444029,0.186711576664151,0.999767434913079
"Mgat2",1597.30194620766,0.233100750025663,0.17663377029939,1.31968394056563,0.18694056405446,0.999767434913079
"Zfp52",218.960098874172,0.480167239463019,0.363890903839824,1.3195362522015,0.186989898752652,0.999767434913079
"Nhsl2",292.952854854115,-0.439345021913622,0.333043805588704,-1.31918088413929,0.187108647415531,0.999767434913079
"Mrpl14",867.97406144536,-0.253057143105096,0.191843431188559,-1.31908161534273,0.187141828710357,0.999767434913079
"2610005L07Rik",149.963773283104,0.415390032820372,0.314967843071339,1.3188331506156,0.187224898845487,0.999767434913079
"Nudt8",401.071543583601,-0.24806959238155,0.188097980238064,-1.31883177090782,0.187225360204318,0.999767434913079
"Mafk",430.489691089465,-0.199214182790904,0.151086179959248,-1.31854669199153,0.187320705409709,0.999767434913079
"Rnf8",251.06350807126,-0.278194638267544,0.211020195151045,-1.31833182159848,0.18739259292683,0.999767434913079
"Map3k7",3730.49966667458,0.185301309124136,0.140626738452352,1.31768190860034,0.187610153240654,0.999767434913079
"Pfkfb3",760.630336443403,-0.318233385142619,0.241518537805735,-1.31763544129515,0.187625715448586,0.999767434913079
"Ppara",18.1388696345275,0.718709792245554,0.545648078018643,1.3171672753899,0.187782560473609,0.999767434913079
"Ptpn3",805.631282735197,0.344373825380265,0.261510575406182,1.31686385854713,0.18788426290672,0.999767434913079
"Cmya5",8.80357237979118,1.02480307702399,0.778270004472796,1.31677062090836,0.187915523437858,NA
"Fcgr3",194.321599007005,0.833634782001106,0.633099499259148,1.31675160535844,0.187921899405038,0.999767434913079
"Halr1",246.388211091779,0.930196133857076,0.70651118508301,1.31660496464438,0.187971073810202,0.999767434913079
"Hs3st1",194.440217973941,0.772494495181438,0.586765916736268,1.31652925493396,0.187996465973569,0.999767434913079
"Cenpq",861.42123837167,0.269018044820396,0.204342776916642,1.31650381226902,0.188004999718046,0.999767434913079
"Mfsd6",89.9441127625579,-0.748483303842817,0.568571850780765,-1.31642694378028,0.188030783975385,0.999767434913079
"G730013B05Rik",22.5811709187822,1.09603358995548,0.832850349213881,1.31600303822891,0.188173022923383,0.999767434913079
"Trp53bp1",2966.60248755193,0.225754633277837,0.171603645810635,1.31555849068007,0.188322273432594,0.999767434913079
"Ankrd34a",91.9533101160143,1.29954049353694,0.987872878327001,1.31549364503028,0.188344051732509,0.999767434913079
"Cds1",417.06731320802,-0.560706737721718,0.426344620112892,-1.31514908660803,0.188459802250146,0.999767434913079
"Wdr3",5850.46885295442,0.219927266678048,0.167247934234424,1.31497747750825,0.188517471963954,0.999767434913079
"Ccdc64b",10.8446641000195,-0.822657433707255,0.625653647534729,-1.31487674841949,0.18855132831534,NA
"Kif20a",15675.4439230462,0.221139218888098,0.168201577444349,1.31472737799539,0.188601541905173,0.999767434913079
"A830018L16Rik",167.607035320069,0.548335225859086,0.4170867658786,1.31467903256055,0.188617796216515,0.999767434913079
"Gbx1",23.46591403606,-0.799456051428144,0.608148016380422,-1.31457479083193,0.188652847043407,0.999767434913079
"Btrc",2719.77420080689,-0.24229791197784,0.184328023950934,-1.31449308024014,0.188680325232049,0.999767434913079
"Eid2b",94.7065116914598,0.387776535258397,0.295010434947684,1.31445023403041,0.188694735023902,0.999767434913079
"Gm2694",226.97077735885,-0.520080128605615,0.395715356968377,-1.31427835550789,0.188752548382204,0.999767434913079
"Hist1h2ak",6.44782789603087,-1.38465691366743,1.05357596303991,-1.31424497353968,0.188763778313671,NA
"Gm12942",134.330106694065,-0.583176149460736,0.443746385499774,-1.31421047814041,0.188775383328883,0.999767434913079
"Fzd9",216.310505852065,-0.456099294809915,0.347054047490644,-1.31420249412942,0.188778069401729,0.999767434913079
"Inpp5k",1243.14144313115,-0.295115264402317,0.22458497537951,-1.31404722824233,0.188830311341729,0.999767434913079
"Akap1",8768.83545567462,-0.288066476588739,0.219259128410584,-1.31381748471291,0.18890763215152,0.999767434913079
"Abhd14b",147.555216779076,-0.419381805342813,0.319252481677907,-1.31363679035055,0.188968461729501,0.999767434913079
"Xlr4b",161.021540881506,1.14267597100618,0.869927319736387,1.31353038935764,0.18900428768457,0.999767434913079
"Fam57b",67.3869396200323,-0.415762590097614,0.31652326842809,-1.3135293091164,0.189004651434992,0.999767434913079
"Gramd2",332.911836022897,0.306673668553186,0.233520539452432,1.31326207652777,0.18909465271785,0.999767434913079
"Gpr37l1",7.87519329396227,-1.20637814818934,0.918715565742613,-1.31311386589408,0.189144582206682,NA
"Acot7",3608.95414698256,-0.154216525459006,0.117452878224759,-1.3130076315703,0.189180376613204,0.999767434913079
"Nxf3",1065.2620602312,-1.27577341049162,0.971931200681855,-1.31261699346271,0.189312040471072,0.999767434913079
"Map3k6",204.464129073519,0.521208986536325,0.397107518904057,1.312513517686,0.189346928104257,0.999767434913079
"Prpsap2",3148.73928096202,-0.392388299322637,0.298979709902726,-1.31242451017931,0.189376941442844,0.999767434913079
"Zdhhc24",574.205898834839,-0.288008441445632,0.219586446392444,-1.31159480094187,0.189656888169458,0.999767434913079
"Lsm14a",6646.89414658672,0.0920101801673414,0.070153935486887,1.31154695069872,0.189673042299801,0.999767434913079
"Rn45s",139294.598800827,-1.16069491106552,0.885118296165175,-1.31134438876058,0.189741437967399,0.999767434913079
"Hlf",76.8733209654093,0.764612825543533,0.583227021077385,1.31100377367818,0.189856488674709,0.999767434913079
"Six5",221.738046550536,0.479222873882823,0.365579802901387,1.31085708258366,0.189906052851574,0.999767434913079
"Rassf5",27.8974974117431,-0.793222841872257,0.605277823476395,-1.31051033278636,0.190023251018303,0.999767434913079
"Mpdu1",4669.92697304931,-0.293049024909131,0.223684897494236,-1.31009749961631,0.190162854208263,0.999767434913079
"4930447C04Rik",666.793897912283,-0.527635963235687,0.402807798001177,-1.3098951059387,0.190231323009955,0.999767434913079
"Atp5sl",1295.41884832457,0.313256466380312,0.239176811320084,1.3097275804095,0.190288009818132,0.999767434913079
"Blvrb",1871.33482975061,-0.35125660621874,0.26829828951351,-1.30920180987979,0.190465999329544,0.999767434913079
"Pigm",1662.66166252788,0.240370571816041,0.183642813139556,1.30890268835827,0.190567315869196,0.999767434913079
"Eri2",926.62087086993,0.250071401663445,0.191076285778152,1.30875163626421,0.190618494350092,0.999767434913079
"Fstl5",3.15474411612621,2.07383212251108,1.58491564415418,1.30848107289509,0.190710190152713,NA
"Gja4",98.6763289334274,-0.360742451480137,0.275698437604328,-1.30846752203167,0.190714783488083,0.999767434913079
"Clcn7",2046.81905123342,-0.138341628995142,0.105773108013267,-1.30790927480159,0.190904083314762,0.999767434913079
"Tril",40.6461609511722,0.643908239024333,0.492323206481411,1.3078973945313,0.190908113378318,0.999767434913079
"Pramel5",11.4998893924146,1.55992292298769,1.19273301101411,1.30785591459515,0.190922184826879,NA
"Ttc30a1",353.137332018073,0.303047335314855,0.231713711308007,1.30785240806068,0.190923374401298,0.999767434913079
"Dnah7b",21.2498019200365,0.870007178872087,0.665235994719789,1.30781735470967,0.190935266376555,0.999767434913079
"Fzd7",1719.06656632944,0.420410623240847,0.321475855609328,1.3077517826152,0.190957513408959,0.999767434913079
"Ipp",220.084033445826,-0.381737294119702,0.291925820501079,-1.30765169543573,0.190991474256885,0.999767434913079
"Ankdd1b",12.5630572359361,1.05182384241806,0.804404410114392,1.30758089984674,0.191015498781149,NA
"Ptgds",11.4554769094212,1.14933138955842,0.879245322701901,1.30717941839776,0.191151783816395,NA
"Fdxr",960.172555585558,-0.295328093982138,0.225940761443273,-1.30710409266407,0.19117736151154,0.999767434913079
"Fam189a1",25.5149190432585,0.981031645482088,0.750544087003203,1.30709396352609,0.1911808011657,0.999767434913079
"Mbtps2",2285.4386962233,-0.3022455035409,0.231361161695961,-1.30637960721381,0.191423497260984,0.999767434913079
"Nrm",1218.04894916934,-0.228722424155833,0.175109871828324,-1.30616521940048,0.1914963777838,0.999767434913079
"Cbr1",1744.61435359671,0.419140028197064,0.320914419290976,1.30608038468046,0.191525222740132,0.999767434913079
"Pclo",49.3476372204025,1.12744007979907,0.863324415047149,1.30592864066922,0.191576825735419,0.999767434913079
"Plcb3",6054.00777644593,-0.301561312603468,0.230990897668989,-1.30551167014212,0.191718675943935,0.999767434913079
"Col16a1",39.4217606293832,0.704571461736227,0.539835331044525,1.30515996493404,0.19183838343593,0.999767434913079
"Snai1",282.009968648528,0.765824657549238,0.586795465282169,1.30509641409887,0.191860019660889,0.999767434913079
"Adam32",115.519117142864,1.02777743977776,0.787569674636877,1.3049987485255,0.191893273930861,0.999767434913079
"Flnb",15360.5336781723,0.41695230995587,0.319571492677907,1.30472310424795,0.191987151250151,0.999767434913079
"Rab12",1373.93073886499,0.249407497258036,0.191172761179859,1.30461837616808,0.192022827780274,0.999767434913079
"Pigg",493.716918650377,-0.41965814308705,0.321697672577915,-1.30451097057722,0.192059421491136,0.999767434913079
"2700099C18Rik",897.48248148045,-0.382736682333724,0.293517471200922,-1.30396558940006,0.192245315165747,0.999767434913079
"Ahnak",3547.49172688492,0.319721621420145,0.245298255828404,1.30339948949251,0.192438410717385,0.999767434913079
"Ftsj1",2261.12680804159,-0.224409734042666,0.172198601227045,-1.30320300190348,0.192505465561209,0.999767434913079
"Sp7",9.83907614531018,-0.881045011909862,0.676168798968938,-1.30299566210883,0.192576242532363,NA
"Insig1",3854.55781717886,-0.302348298271694,0.23204395286658,-1.30297857167404,0.192582077331679,0.999767434913079
"Alcam",38.8139745373349,0.920895593703748,0.706839703012766,1.3028351262367,0.192631055774296,0.999767434913079
"Zfp507",1958.87415148053,0.230919262375699,0.17731458616318,1.30231396848079,0.192809078500937,0.999767434913079
"Pcgf2",7470.15971320957,-0.293087319710498,0.225069898518249,-1.30220576647541,0.192846054468147,0.999767434913079
"Wfdc1",6.23383299001659,1.34080385258738,1.02964795004665,1.30219639880469,0.19284925593563,NA
"2200002D01Rik",241.665152040486,0.618053859157715,0.474764765908665,1.30181071456473,0.192981100149067,0.999767434913079
"Dlk1",145.159581739702,0.637572645670248,0.489763998186312,1.30179565674754,0.19298624893091,0.999767434913079
"Klf8",3639.65316897045,-0.212210251643418,0.163051147754218,-1.30149498832907,0.193089078858482,0.999767434913079
"Pxdc1",15.5011514553991,0.801311311075963,0.615757130975788,1.30134312826573,0.193141030968146,NA
"1700023F06Rik",35.3668393213776,-0.859378343824957,0.660462533863332,-1.30117652366756,0.19319803907084,0.999767434913079
"Crabp1",398.310654952114,-1.15470136890048,0.887474064195695,-1.30110998786987,0.193220809480597,0.999767434913079
"Rrm2b",536.540137707402,-0.630460495105627,0.484565961339637,-1.3010829183351,0.193230073996188,0.999767434913079
"Asb13",898.988094063822,0.584167341052821,0.449031681317069,1.30094905406091,0.19327589367912,0.999767434913079
"Hsh2d",137.917379520602,-0.940084510319339,0.722716208739283,-1.30076577631936,0.193338639774851,0.999767434913079
